Primary Song Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Alternative Title,General Summary,Main Location,Composer (if known),Top-Level Identifier,Related Songs,Refs,LV Version Identifier,Version Title,Version Alternative Title,Version Summary,LanguageEnglish,LanguageGaelic,LanguageScots,LanguageOther,LV Singer ID,Singer First Name,Singer Surname,Singer Native Area,Singer Native Latitude,Singer Native Longitude,Singer Other Area,Singer Other Latitude,Singer Other Longitude,Collector,Date Collected,Source,Location 1,Loc. 1 Lat.,Loc. 1 Long.,Location 2,Loc. 2 Lat.,Loc. 2 Long.,Location 3,Loc. 3 Lat.,Loc. 3 Long.,Roud,Greig-Duncan,Child,Laws,ItemNote,Hyperlink,Tag cloud,Add lyrics,Photo?
The Jolly Beggar,Davie Faa,"A Traveller is given permission to spend the night in a farmer's barn, and manages to seduce the farmer's daughter during the night. ",,,LV008,LV009,,LV008.008,The Jolly Beggar,,"In this song, a beggarman seeks lodgings at a house, insisting that he sleep next to the fireplace. When the mistress of the house tells her daughter to bar the door, she encounters the beggar naked in the kitchen, and is seduced by him. The beggar then leaves, saying: ""Fare-ye-weel my auld guid wife and fare-ye-well guid man / For ye hae a jolly daughter - I rattled up her can.""

The contributor heard the song from Willie Morris.",FALSE,FALSE,TRUE,FALSE,ID046,Donald,MacMartin,"Duallin, Kenmore, Perthshire",56.545612,-4.12658,"Coldingham, Berwickshire",55.886106,-2.158278,Hamish Henderson,1965,School of Scottish Studies Sound Archive SA1965.159.B11,"Duallin, Kenmore, Perthshire",56.545612,-4.12658,"Coldingham, Berwickshire",55.886106,-2.158278,,,,118,274,279,,"7 couplets with a refrain of 2 lines.

See:  
Greig-Duncan vol. 2, pp. 320-330 
'Scottish Ballads' (E. Lyle, 1994) pp. 250-252
'101 Scottish Songs' (N. Buchan, 1962) pp. 46-47
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 375-377
'Come Gie's a Sang' (S. Douglas, 1995) pp. 8-9, 28-30
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp.241-243
'Ancient & Modern Scottish Songs' vol. 2 (D. Herd, 1869, 1973) pp. 49-51
'The Scots Musical Museum' vol. 3 (J. Johnson & R. Burns, 1853 edition) pp. 234-235, no. 226",http://www.tobarandualchais.co.uk/fullrecord/28053/1,,,
The Jolly Beggar,Davie Faa,"A Traveller is given permission to spend the night in a farmer's barn, and manages to seduce the farmer's daughter during the night. ",,,LV008,LV009,,LV008.009,The Tinker Loon,,"A wealthy farmer has a lovely daughter. A tinker [sic] comes to the farm, looking to mend pots and pans, or for lodgings. The daughter goes to make his bed in the byre, he bars the door and gently takes his will of her. She weeps and asks his name and he tells her Davy Faa. Twenty weeks later she is pale and wan; her mother suspects the tinker is responsible. She has a baby boy and there is rejoicing; she calls him Davy Faa. The tinker gives her three guineas to pay the nurse's fee. Her father says whoever marries the girl will get the farm, with gold and silver, and she marries a neighbouring farmer's son, but the tinker sometimes visits.",FALSE,FALSE,TRUE,FALSE,ID052,Willie,Mathieson,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,Hamish Henderson,1952.01,School of Scottish Studies Sound Archive SA1952.05.A7,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,,,,118,1473,279,,"Text and music transcribed in School of Scottish Studies. 10 verses. Also known as 'Pease Straw'. Story also in 'Davy Faa' (Child 279), possibly related.

See:
Greig-Duncan vol. 7, pp. 387-388
Willie Mathieson's MSS II:133",http://www.tobarandualchais.co.uk/fullrecord/15738/1,,,
The Jolly Beggar,Davie Faa,"A Traveller is given permission to spend the night in a farmer's barn, and manages to seduce the farmer's daughter during the night. ",,,LV008,LV009,,LV008.010,Davy Faa,,"A Traveller comes to a farm and is given lodgings in the barn. He seduces the farmer's daughter. When she gives birth to a son her father offers land, stock and money to any man who will marry her. The son of a neighbouring farmer marries her, but when he is away getting workers she still meets the hawker behind the barn.",FALSE,FALSE,TRUE,FALSE,ID069,Andrew,Robbie,"Hillhead of Auchentumb, Strichen",57.619956,-2.128276,New Pitsligo,57.59194,-2.199272,Kenneth Goldstein,1960.02-03,School of Scottish Studies Sound Archive SA1960.151.A6,"Hillhead of Auchentumb, Strichen",57.619956,-2.128276,New Pitsligo,57.59194,-2.199272,,,,118,1473,279,,"9 verses. Interesting text telling of a continuing relationship with Davy Faa. Tune a variant of 'Nicky Tams'.

See:
Greig-Duncan vol. 2, pp. 296-302; vol. 7, pp. 387-388",http://www.tobarandualchais.co.uk/fullrecord/77123/1,,,
The Jolly Beggar,Davie Faa,"A Traveller is given permission to spend the night in a farmer's barn, and manages to seduce the farmer's daughter during the night. ",,,LV008,LV009,,LV008.011,Davie Faa,,"In this song, the tinker Davie Faa is given permission to spend the night in a farmer's house. He seduces the farmer's daughter and leaves her pregnant. After she has given birth, her father looks for a husband for her.

Jeannie Robertson learned this song from her mother around 35 years before.",FALSE,FALSE,TRUE,FALSE,ID072,Jeannie,Robertson,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1953.1,School of Scottish Studies Sound Archive SA1953.247.B4,Aberdeen,57.149717,-2.094278,,,,,,,118,1473,279,,"Six verses of eight lines, except for the last verse, which has only six. This variant in the Jolly Beggar ballad family is sung to the tune of 'Tramps and Hawkers'.

See:  
Greig-Duncan vol. 2, no. 274
'Jeannie Robertson: Emergent Singer, Transformative Voice' (J. Porter & H. Gower, 1995) pp. 147-149
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 9-11
'Ancient & Modern Scottish Songs' vol. 2 (D. Herd, 1869, 1973) pp. 26-28",http://www.tobarandualchais.co.uk/fullrecord/25375/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.002,The Beggarman,,"In this ballad, a beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",FALSE,FALSE,TRUE,FALSE,ID030,Jimmy,Hutchison,Daliburgh. South Uist,57.167963,-7.372962,Newburgh,56.350582,-3.241471,Peter R. Cooke,1971.04.26,School of Scottish Studies Sound Archive SA1971.070,Daliburgh. South Uist,57.167963,-7.372962,Newburgh,56.350582,-3.241471,,,,119,275,279A,,Recorded at a Traditional Music and Song Association ceilidh.,http://www.tobarandualchais.co.uk/fullrecord/89236/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.003,The Beggarman,,"Fragments of the song 'The Beggarman', in which a beggar seeks lodgings at a house.

The contributor recalls that the song was popular in the bothies [at his uncle's farm].",FALSE,FALSE,TRUE,FALSE,ID046,Donald,MacMartin,"Duallin, Kenmore, Perthshire",56.545612,-4.12658,"Coldingham, Berwickshire",55.886106,-2.158278,Hamish Henderson,1965,School of Scottish Studies Sound Archive SA1965.159.B20,"Duallin, Kenmore, Perthshire",56.545612,-4.12658,"Coldingham, Berwickshire",55.886106,-2.158278,,,,119,275,279A,,"2 verses of 3 lines with a refrain of 2 lines.

In the complete version of this song, a beggar seeks lodgings at a house, but is refused entry because the occupant's daughter had previously run off with a beggar. The beggar tells the occupant that the daughter is returning with her and the beggar's children. It is revealed that the beggar is in fact a rich man, and the daughter is wealthy and happy.

See:  
Greig-Duncan vol. 2, pp. 320-330 
'Scottish Ballads' (E. Lyle, 1994) pp. 250-252
'101 Scottish Songs' (N. Buchan, 1962) pp. 46-47
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 375-377
'Come Gie's a Sang' (S. Douglas, 1995) pp. 8-9, 28-30
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 241-243
'Ancient & Modern Scottish Songs' vol. 2 (D. Herd, 1869, 1973) pp. 49-51
'The Scots Musical Museum' vol. 3 (J. Johnson & R. Burns, 1853 edition) pp. 234-235, no. 226)=",http://www.tobarandualchais.co.uk/fullrecord/28062/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.004,The Beggarman,,"In this song fragment, a beggar seeks lodgings at a house, but is refused entry because the occupant's daughter had previously run off with a beggar.",FALSE,FALSE,TRUE,FALSE,ID048,Agnes Murray,MacRobbie,"Whauphill, Wigtownshire",54.81866,-4.484026,,,,Hamish Henderson,1967.06,School of Scottish Studies Sound Archive SA1967.147.B11,"Whauphill, Wigtownshire",54.81866,-4.484026,,,,,,,119,275,279A,,"Two verses only. In the complete version of this variant, after the beggar is refused entry, he tells the occupant that the daughter is returning with her and the beggar's children. Implicit is the fact that the beggar is in fact a wealthy man, and the daughter is happy.",http://www.tobarandualchais.co.uk/fullrecord/21010/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.005,The Beggarman,,"The opening verse of the ballad 'The Beggarman':

O a beggarman came owre yon lea,
[He] wis seekin oot fir charity,
[He wis] seekin oot fir charity:
""Could ye ludge a beggarman?""

[Refrain:]
O laddle-tay a tow-row-ray

Alec MacShannon cannot recall the rest of the song, but remembers that a friend, Mrs Mary Molloy, sang a good version of it.",FALSE,FALSE,TRUE,FALSE,ID049,Alexander MacMillan,MacShannon,Campbeltown,55.424117,-5.605374,,,,Linda Williamson,1975.02.25,School of Scottish Studies Sound Archive SA1975.45.A10,Campbeltown,55.424117,-5.605374,,,,,,,119,275,279A,,"Opening verse only; one verse of 4 lines with a vocable refrain of 1 line. In the complete version of this song, a beggar seeks lodgings at a house, but is refused entry because the occupant's daughter had previously run off with a beggar. The beggar tells the occupant that the daughter is returning with her and the beggar's children. It is revealed that the beggar is in fact a rich man, and the daughter is wealthy and happy.

See:
Greig-Duncan vol. 2, pp. 303-318, no. 275
'Scottish Ballads' (E. Lyle, 1994) pp. 250-252
'101 Scottish Songs' (N. Buchan, 1962) pp. 46-47
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 375-377
'Come Gie's a Sang' (S. Douglas, 1995) pp. 8-9, 28-30
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 241-243
'Ancient & Modern Scottish Songs' vol. 2 (D. Herd, 1869, 1973) pp. 49-51
'The Scots Musical Museum' vol. 3 (J. Johnson & R. Burns, 1853 edition) pp. 234-235, no. 226",http://www.tobarandualchais.co.uk/fullrecord/74848/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.006,The Beggar Laddie,,"In this song the girl sees a young man herding sheep and asks him what is his trade. He says he is a beggar and asks if she can love him. She says yes, so he tells her to take off her fine robe and put on beggar's clothes. She does and follows him, but when they come to the hill she begins to lose courage, so he tells her to take off the beggar's clothes and he will send her back as he cannot bear her weeping. She says that she will follow him, and they come to a marble gate on which he raps loudly. Twenty-four gentlemen and 24 ladies come out to welcome them and his brother says he wishes he had tried begging to find such a beautiful girl. The girl marvels that yesterday she was a beggar's bride but is now the young knight's lady.",FALSE,FALSE,TRUE,FALSE,ID052,Willie,Mathieson,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,Hamish Henderson,1953.01,School of Scottish Studies Sound Archive SA1952.12.A3,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,,,,119,277,280,,"Text and music transcribed in School of Scottish Studies. 16 verses. This is sung to the same tune Willie Mathieson uses for 'The Rigs o Rye'. The text exactly follows Greig, 'Folksongs of the North-East' (article 31), and Willie's singing 'Jess' for 'Jesse' despite the scansion in verse 5 suggests a written source.
 
See:
Greig-Duncan vol. 2, pp. 320-330
Child vol. 5, pp. 116-120, no. 280 (version C)   
Willie Mathieson's MSS III:160",http://www.tobarandualchais.co.uk/fullrecord/18148/1,,,
The Beggar Man,,"A beggar seeks lodgings at a house and is admitted to spend the night by the fire. When the master of the house awakens the next morning, he discovers that his daughter and the beggar have run away together. The beggar returns years later, tells the father that the daughter is returning with the beggar's children, and reveals that he is in fact a rich man, and the daughter is now wealthy and happy.",,,LV009,LV008,,LV009.007,The Beggarman,,"Contributors recall that local singers of traditional songs included Sandy Baillie's brother and John Lowrie of Drummore; one song they remember hearing was 'The Beggarman' [opening verse recited]:

A beggarman cam ower yon lea,
Wi mony a fine story untae me,
He wis seekin oot fir charity,
""Can ye lodge a beggarman?""

[Refrain:] larilay-a tow row ray",FALSE,FALSE,TRUE,FALSE,ID054,Agnes Grace,McGaw,"Several, Kirkmaiden, Wigtownshire",54.692082,-4.913653,,,,John MacQueen,1972.08.23,School of Scottish Studies Sound Archive SA1972.158.A8a,"Several, Kirkmaiden, Wigtownshire",54.692082,-4.913653,,,,,,,119,275,279A,,"Opening verse only; one verse of 4 lines with a refrain of 1 line.

In the complete version of this song, a beggar seeks lodgings at a house, but is refused entry because the occupant's daughter had previously run off with a beggar. The beggar tells the occupant that the daughter is returning with her and the beggar's children. It is revealed that the beggar is in fact a rich man, and the daughter is wealthy and happy.

See:  
Greig-Duncan vol. 2, pp. 320-330 
'Scottish Ballads' (E. Lyle, 1994) pp. 250-252
'101 Scottish Songs' (N. Buchan, 1962) pp. 46-47
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 375-377
'Come Gie's a Sang' (S. Douglas, 1995) pp. 8-9, pp. 28-30
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 241-243
'Ancient & Modern Scottish Songs' vol 2 (D. Herd, 1869/1973) pp. 49-51
'The Scots Musical Museum' vol 3 (J. Johnson, R. Burns, 1853 edition) pp. 234-235, no. 226",http://www.tobarandualchais.co.uk/fullrecord/31279/1,,,
